Identifiant	Fasta_Identifiant	Beginning_Domain	End_Domain	Iteration_0	Iteration_1	Iteration_2	Iteration_3	Iteration_4	Iteration_5	Iteration_6	For_Next_Iteration	Manual_Verification	True_CoBaHMA
UniRef100_L0DTG2	UniRef100_L0DTG2_0	1	83	True	True	True	True	True	True	False	False		True
UniRef100_A0A0B2JYX0	UniRef100_A0A0B2JYX0_0	52	130	True	True	True	True	False	True	True	False		True
UniRef100_A0A1H8X663	UniRef100_A0A1H8X663_0	26	101	True	True	True	True	True	True	True	False		True
UniRef100_A0A212M037	UniRef100_A0A212M037_0	26	101	True	True	True	True	True	True	True	False		True
UniRef100_A0A413QXJ9	UniRef100_A0A413QXJ9_0	43	120	True	True	True	True	True	False	False	False		True
UniRef100_A0A4R3KF66	UniRef100_A0A4R3KF66_0	38	114	True	True	True	False	False	True	True	False		True
UniRef100_S7J8D4	UniRef100_S7J8D4_0	53	128	True	True	True	True	True	True	True	False		True
UniRef100_A0A858Q601	UniRef100_A0A858Q601_0	12	107	True	True	True	True	True	True	False	False		True
UniRef100_A0A5Q2N3D9	UniRef100_A0A5Q2N3D9_0	2	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A1C7HFJ1	UniRef100_A0A1C7HFJ1_0	1	75	True	True	True	True	True	True	True	False		True
UniRef100_A0A6L6YHD1	UniRef100_A0A6L6YHD1_0	1	76	True	True	True	True	False	True	True	False		True
UniRef100_A0A844JS58	UniRef100_A0A844JS58_0	1	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A4P2PVK5	UniRef100_A0A4P2PVK5_0	2	75	True	True	True	True	True	True	False	False		True
UniRef100_G1URW8	UniRef100_G1URW8_0	146	225	True	True	True	True	False	True	True	False		True
UniRef100_A0A0S8A8H8	UniRef100_A0A0S8A8H8_0	4	85	True	True	True	True	True	False	False	False		True
UniRef100_A0A0A0DZ87	UniRef100_A0A0A0DZ87_0	3	71	True	True	True	True	True	True	False	False		True
UniRef100_A0A2G6FCS1	UniRef100_A0A2G6FCS1_0	3	72	True	True	True	True	True	True	True	False		True
UniRef100_A0A6C1PM16	UniRef100_A0A6C1PM16_0	2	71	True	True	True	True	True	False	True	False		True
UniRef100_A0A7Y2N3U3	UniRef100_A0A7Y2N3U3_0	3	72	True	True	True	True	True	True	True	False		True
UniRef100_V4IMC6	UniRef100_V4IMC6_0	3	70	True	True	True	True	True	True	True	False		True
UniRef100_A0A7Z9XD96	UniRef100_A0A7Z9XD96_0	22	95	True	True	True	True	True	True	True	False		True
UniRef100_F3YUJ7	UniRef100_F3YUJ7_0	18	91	True	True	True	True	True	True	True	False		True
UniRef100_B7KAM5	UniRef100_B7KAM5_0	11	89	True	True	True	False	False	True	False	False		True
UniRef100_A0A1S1HI05	UniRef100_A0A1S1HI05_0	4	85	True	True	True	True	True	True	True	False		True
UniRef100_A0A4R3M3I3	UniRef100_A0A4R3M3I3_0	3	82	True	True	True	False	False	False	False	False		True
UniRef100_B0SVN8	UniRef100_B0SVN8_0	1	91	True	True	True	True	False	True	True	False		True
UniRef100_A0A662ZMY2	UniRef100_A0A662ZMY2_0	34	115	True	True	True	True	True	True	True	False		True
UniRef100_R5EHL9	UniRef100_R5EHL9_0	34	115	True	True	True	True	True	False	True	False		True
UniRef100_A0A7C5FV93	UniRef100_A0A7C5FV93_0	3	87	True	True	True	True	False	True	True	False		True
UniRef100_A0A533QDT1	UniRef100_A0A533QDT1_0	4	75	True	False	False	True	True	False	True	False		True
UniRef100_E8WS95	UniRef100_E8WS95_0	4	76	True	True	True	False	True	False	False	False		True
UniRef100_A0A1H3MCZ6	UniRef100_A0A1H3MCZ6_0	1	80	True	True	True	False	False	False	False	False		True
UniRef100_A0A173W4J7	UniRef100_A0A173W4J7_0	55	126	True	True	True	False	False	True	False	False		True
UniRef100_A0A1B3X6A4	UniRef100_A0A1B3X6A4_0	94	165	True	True	True	True	True	True	True	False		True
UniRef100_A0A3D0X216	UniRef100_A0A3D0X216_0	97	170	True	True	True	True	True	True	True	False		True
UniRef100_E7N3U3	UniRef100_E7N3U3_0	54	127	True	True	True	True	False	True	True	False		True
UniRef100_A0A1I4I7J2	UniRef100_A0A1I4I7J2_0	1	72	True	True	True	True	True	False	True	False		True
UniRef100_A0A4Q2WBT6	UniRef100_A0A4Q2WBT6_0	1	72	True	True	True	True	True	True	True	False		True
UniRef100_F6DJU4	UniRef100_F6DJU4_0	4	69	True	True	True	True	False	False	False	False		True
UniRef100_I9AR64	UniRef100_I9AR64_0	4	70	True	True	True	True	True	True	True	False		True
UniRef100_A0A641W4I1	UniRef100_A0A641W4I1_0	1	81	True	True	True	True	True	True	False	False		True
UniRef100_A0A0A7FY97	UniRef100_A0A0A7FY97_0	10	107	True	True	True	True	True	True	True	False		True
UniRef100_A0A0F3FSL6	UniRef100_A0A0F3FSL6_0	11	107	True	True	True	True	False	False	False	False		True
UniRef100_A0A371IS94	UniRef100_A0A371IS94_0	11	107	True	True	True	True	False	False	False	False		True
UniRef100_A0A023CZP7	UniRef100_A0A023CZP7_0	1	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A450TRW5	UniRef100_A0A450TRW5_0	1	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A0S8FAZ5	UniRef100_A0A0S8FAZ5_0	13	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A0S8G388	UniRef100_A0A0S8G388_0	10	84	True	True	True	False	True	True	False	False		True
UniRef100_A0A120DCJ2	UniRef100_A0A120DCJ2_0	21	95	True	True	True	True	True	True	True	False		True
UniRef100_A0A2C9D198	UniRef100_A0A2C9D198_0	19	93	True	True	True	True	True	True	True	False		True
UniRef100_A0A2P5NFI2	UniRef100_A0A2P5NFI2_0	14	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A2T3XN02	UniRef100_A0A2T3XN02_0	28	102	True	True	True	True	True	True	True	False		True
UniRef100_A0A2T5G0I9	UniRef100_A0A2T5G0I9_0	25	99	True	True	True	True	True	True	True	False		True
UniRef100_A0A2U0AB95	UniRef100_A0A2U0AB95_0	1	70	True	True	True	True	True	True	True	False		True
UniRef100_A0A2U1SJN7	UniRef100_A0A2U1SJN7_0	26	100	True	True	True	True	True	True	True	False		True
UniRef100_A0A2U3JXS2	UniRef100_A0A2U3JXS2_0	1	74	True	True	True	True	False	True	True	False		True
UniRef100_A0A2V6ZKS8	UniRef100_A0A2V6ZKS8_0	36	115	True	True	True	True	True	True	True	False		True
UniRef100_A0A351KQH9	UniRef100_A0A351KQH9_0	1	71	True	True	True	True	True	True	True	False		True
UniRef100_A0A397Q5N3	UniRef100_A0A397Q5N3_0	15	91	True	True	True	True	True	True	True	False		True
UniRef100_A0A3G2R1I5	UniRef100_A0A3G2R1I5_0	10	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A4R3M435	UniRef100_A0A4R3M435_0	5	80	True	True	True	True	True	True	True	False		True
UniRef100_A0A4V3ZN06	UniRef100_A0A4V3ZN06_0	46	120	True	True	True	False	False	True	True	False		True
UniRef100_A0A4Y9SMS3	UniRef100_A0A4Y9SMS3_0	4	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A501PEN7	UniRef100_A0A501PEN7_0	45	122	True	True	True	True	True	True	False	False		True
UniRef100_A0A534ZVV2	UniRef100_A0A534ZVV2_0	15	89	True	True	True	True	True	True	True	False		True
UniRef100_A0A5D3YCS9	UniRef100_A0A5D3YCS9_0	25	99	True	True	True	True	True	True	True	False		True
UniRef100_A0A5Q0BJE9	UniRef100_A0A5Q0BJE9_0	13	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A6C1SQF1	UniRef100_A0A6C1SQF1_0	38	111	True	True	True	True	False	True	False	False		True
UniRef100_A0A7C4IWG1	UniRef100_A0A7C4IWG1_0	22	95	True	True	True	False	False	True	False	False		True
UniRef100_A0A7C4R1T0	UniRef100_A0A7C4R1T0_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A7C8EDC8	UniRef100_A0A7C8EDC8_0	1	74	True	True	True	True	False	True	True	False		True
UniRef100_A0A7X8DEI7	UniRef100_A0A7X8DEI7_0	2	76	True	True	True	True	True	True	True	False		True
UniRef100_A0A7Y8MS81	UniRef100_A0A7Y8MS81_0	7	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A841L3D1	UniRef100_A0A841L3D1_0	10	84	True	True	True	True	True	True	True	False		True
UniRef100_B0SVN9	UniRef100_B0SVN9_0	20	87	True	True	True	True	True	True	True	False		True
UniRef100_B8IRL0	UniRef100_B8IRL0_0	30	105	True	True	True	True	False	False	False	False		True
UniRef100_C0QCV7	UniRef100_C0QCV7_0	2	76	True	True	True	False	False	True	False	False		True
UniRef100_R1AS97	UniRef100_R1AS97_0	10	84	True	True	True	True	True	True	True	False		True
UniRef100_A0A1T4VNR4	UniRef100_A0A1T4VNR4_0	11	81	True	True	True	True	True	True	True	False		True
UniRef100_G2H6K7	UniRef100_G2H6K7_0	15	86	True	True	True	True	True	True	True	False		True
UniRef100_T2G9F0	UniRef100_T2G9F0_0	11	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A0K1PSQ0	UniRef100_A0A0K1PSQ0_0	4	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A1M3N2P1	UniRef100_A0A1M3N2P1_0	3	91	True	True	True	True	False	True	True	False		True
UniRef100_A0A6H1TWW7	UniRef100_A0A6H1TWW7_0	169	264	True	True	True	True	True	True	False	False		True
UniRef100_A0A6H1TWW7	UniRef100_A0A6H1TWW7_0	7	74	True	True	True	False	True	True	True	False		True
UniRef100_A0A1H4BM11	UniRef100_A0A1H4BM11_0	1	76	True	True	True	True	True	True	True	False		True
UniRef100_C2KYM4	UniRef100_C2KYM4_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_D4CQ69	UniRef100_D4CQ69_0	1	67	True	True	True	True	True	True	True	False		True
UniRef100_H1HU72	UniRef100_H1HU72_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A2W5YXT7	UniRef100_A0A2W5YXT7_0	8	76	True	True	True	True	False	False	False	False		True
UniRef100_A0A534ZGX2	UniRef100_A0A534ZGX2_0	6	81	True	True	True	True	False	False	False	False		True
UniRef100_A0A0R1VKN6	UniRef100_A0A0R1VKN6_0	1	69	True	True	True	True	True	True	True	False		True
UniRef100_A0A3D1UEZ5	UniRef100_A0A3D1UEZ5_0	6	90	True	True	True	True	True	True	True	False		True
UniRef100_A0A662NFT6	UniRef100_A0A662NFT6_0	1	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A1D9FGV0	UniRef100_A0A1D9FGV0_0	1	75	True	True	True	True	True	True	True	False		True
UniRef100_A0A6I0FCT2	UniRef100_A0A6I0FCT2_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_R4K8I0	UniRef100_R4K8I0_0	30	107	True	True	True	True	True	True	False	False		True
UniRef100_A0A4Q5L556	UniRef100_A0A4Q5L556_0	7	87	True	True	True	True	True	False	False	False		True
UniRef100_A0A4Q2WE78	UniRef100_A0A4Q2WE78_0	27	102	True	True	True	True	False	True	False	False		True
UniRef100_F6DNI9	UniRef100_F6DNI9_0	36	114	True	True	True	True	True	True	True	False		True
UniRef100_A0A1J0A9T3	UniRef100_A0A1J0A9T3_0	10	79	True	True	True	True	True	True	True	False		True
UniRef100_A0A2G6R442	UniRef100_A0A2G6R442_0	2	79	True	True	True	True	True	False	False	False		True
UniRef100_A0A496PF91	UniRef100_A0A496PF91_0	1	76	True	True	True	True	True	True	False	False		True
UniRef100_A0A843EZ90	UniRef100_A0A843EZ90_0	1	78	True	True	True	True	False	False	False	False		True
UniRef100_R7CID1	UniRef100_R7CID1_0	1	77	True	True	True	True	True	True	False	False		True
UniRef100_A0A450TA31	UniRef100_A0A450TA31_0	53	135	True	True	True	False	False	True	False	False		True
UniRef100_A0A1Z4S7A2	UniRef100_A0A1Z4S7A2_0	133	229	True	True	True	False	True	False	False	False		True
UniRef100_A0A101W1W0	UniRef100_A0A101W1W0_0	5	75	True	True	True	True	True	True	True	False		True
UniRef100_A0A162QP00	UniRef100_A0A162QP00_0	20	98	True	True	True	True	True	True	True	False		True
UniRef100_A0A162QP00	UniRef100_A0A162QP00_0	192	262	True	True	True	False	True	False	False	False		True
UniRef100_A0A3D0NRW4	UniRef100_A0A3D0NRW4_0	1	80	True	True	True	True	False	True	False	False		True
UniRef100_A0A6G3LKZ2	UniRef100_A0A6G3LKZ2_0	1	78	True	True	True	True	False	False	False	False		True
UniRef100_A0A8B6IHF7	UniRef100_A0A8B6IHF7_0	1	74	True	True	True	False	False	False	False	False		True
UniRef100_R6TVN0	UniRef100_R6TVN0_0	1	74	True	True	True	False	False	True	False	False		True
UniRef100_A0A534Q8S0	UniRef100_A0A534Q8S0_0	4	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A1A6FI36	UniRef100_A0A1A6FI36_0	5	80	True	True	True	False	False	False	False	False		True
UniRef100_A0A0D0ZXH7	UniRef100_A0A0D0ZXH7_0	2	68	True	True	True	True	True	False	True	False		True
UniRef100_A0A0M2NDT9	UniRef100_A0A0M2NDT9_0	1	72	True	True	True	True	True	True	True	False		True
UniRef100_A0A173Y3L9	UniRef100_A0A173Y3L9_0	2	71	True	True	True	True	True	True	False	False		True
UniRef100_R5XNK8	UniRef100_R5XNK8_0	1	72	True	True	True	True	True	False	False	False		True
UniRef100_A0A431R8J9	UniRef100_A0A431R8J9_0	47	141	True	True	True	True	True	True	True	False		True
UniRef100_A0A177E5T3	UniRef100_A0A177E5T3_0	3	74	True	True	True	True	True	False	False	False		True
UniRef100_A0A140K981	UniRef100_A0A140K981_0	87	176	True	True	True	True	False	True	False	False		True
UniRef100_A0A317MXQ3	UniRef100_A0A317MXQ3_0	1	84	True	True	True	True	True	True	True	False		True
UniRef100_A0A4D9CI08	UniRef100_A0A4D9CI08_1	33	113	True	True	True	True	True	False	False	False		True
UniRef100_A0A4D9CI08	UniRef100_A0A4D9CI08_0	171	267	False	True	True	False	True	False	False	False		True
UniRef100_A0A4Q6BAV6	UniRef100_A0A4Q6BAV6_0	1	86	True	True	True	True	False	False	False	False		True
UniRef100_A0A3A4QG82	UniRef100_A0A3A4QG82_0	1	74	True	True	True	True	True	True	True	False		True
UniRef100_A0A448MAZ9	UniRef100_A0A448MAZ9_0	10	90	True	True	True	True	True	True	True	False		True
UniRef100_A0A365U6C1	UniRef100_A0A365U6C1_0	1	88	True	True	True	False	False	False	False	False		True
UniRef100_A0A6L8LJQ1	UniRef100_A0A6L8LJQ1_0	3	90	True	True	True	False	False	False	False	False		True
UniRef100_A0A832A3S4	UniRef100_A0A832A3S4_0	5	82	True	True	True	True	True	True	True	False		True
UniRef100_A0A7U8YMJ0	UniRef100_A0A7U8YMJ0_0	19	101	True	True	True	True	False	False	True	False		True
UniRef100_A0A2D0H8L3	UniRef100_A0A2D0H8L3_0	40	122	True	True	True	True	False	False	False	False		True
UniRef100_A0A3D1Q304	UniRef100_A0A3D1Q304_0	14	106	True	True	True	True	False	False	False	False		True
UniRef100_F9MT26	UniRef100_F9MT26_0	1	87	True	True	True	True	True	True	True	False		True
UniRef100_A0A1U7CQW9	UniRef100_A0A1U7CQW9_0	120	206	True	True	True	True	True	True	True	False		True
UniRef100_A0A3L7NIC8	UniRef100_A0A3L7NIC8_0	134	209	True	True	True	True	True	True	True	False		True
UniRef100_A0A3L7UDR2	UniRef100_A0A3L7UDR2_0	122	197	True	True	True	True	False	True	False	False		True
UniRef100_A0A432MEJ4	UniRef100_A0A432MEJ4_0	122	202	True	True	True	True	True	True	True	False		True
UniRef100_A0A1D8GKE3	UniRef100_A0A1D8GKE3_0	10	85	True	True	True	False	False	False	False	False		True
UniRef100_A0A0D8IAB0	UniRef100_A0A0D8IAB0_0	1	82	True	True	True	True	True	True	True	False		True
UniRef100_A0A267MLA1	UniRef100_A0A267MLA1_0	1	86	True	True	True	True	True	True	True	False		True
UniRef100_A0A2T0BQL4	UniRef100_A0A2T0BQL4_0	2	84	True	True	True	True	True	True	True	False		True
UniRef100_A0A4R2SXR9	UniRef100_A0A4R2SXR9_0	1	85	True	True	True	True	True	True	False	False		True
UniRef100_A0A1I3MYU0	UniRef100_A0A1I3MYU0_0	3	90	True	True	True	True	False	True	True	False		True
UniRef100_A0A351Z0B3	UniRef100_A0A351Z0B3_0	3	73	True	True	True	True	True	True	False	False		True
UniRef100_A0A369CGU9	UniRef100_A0A369CGU9_0	9	85	True	True	True	True	False	False	False	False		True
UniRef100_A0A418RM88	UniRef100_A0A418RM88_0	6	74	True	True	True	True	False	False	False	False		True
UniRef100_A0A497X916	UniRef100_A0A497X916_0	9	77	True	True	True	True	True	False	False	False		True
UniRef100_A0A524B021	UniRef100_A0A524B021_0	10	85	True	True	True	True	True	True	False	False		True
UniRef100_A0A5C7KDJ5	UniRef100_A0A5C7KDJ5_0	6	83	True	True	True	True	True	True	True	False		True
UniRef100_A0A5Q0BIS9	UniRef100_A0A5Q0BIS9_0	5	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A6J4F4R2	UniRef100_A0A6J4F4R2_0	20	88	True	True	True	True	False	False	False	False		True
UniRef100_A0A7Y8JDB9	UniRef100_A0A7Y8JDB9_0	4	80	True	True	True	True	True	True	True	False		True
UniRef100_A0A2W4QHM6	UniRef100_A0A2W4QHM6_0	111	182	True	True	True	True	True	True	True	False		True
UniRef100_A0A351KRH4	UniRef100_A0A351KRH4_0	27	99	True	True	True	True	True	True	True	False		True
UniRef100_A0A4Q5L4V0	UniRef100_A0A4Q5L4V0_0	114	187	True	True	True	True	True	True	True	False		True
UniRef100_A0A5Q0BFQ5	UniRef100_A0A5Q0BFQ5_0	105	176	True	True	True	True	True	True	True	False		True
UniRef100_A0A5Q0BMX3	UniRef100_A0A5Q0BMX3_0	114	187	True	True	True	True	True	True	True	False		True
UniRef100_A0A858QAA3	UniRef100_A0A858QAA3_0	106	177	True	True	True	True	True	True	True	False		True
UniRef100_A0A1F9PN84	UniRef100_A0A1F9PN84_0	2	63	True	True	True	True	True	True	True	False		True
UniRef100_A0A120D236	UniRef100_A0A120D236_0	29	104	True	True	True	True	True	True	True	False		True
UniRef100_G8AXA5	UniRef100_G8AXA5_0	8	103	True	True	True	True	False	False	False	False		True
UniRef100_A0A538PFI8	UniRef100_A0A538PFI8_0	6	109	True	True	True	True	True	True	True	False		True
UniRef100_A0A0F2NPA2	UniRef100_A0A0F2NPA2_0	9	83	True	True	True	True	True	True	True	False		True
UniRef100_A0A7I8MTY5	UniRef100_A0A7I8MTY5_0	13	94	True	True	True	True	True	True	True	False		True
UniRef100_A0A351LBP5	UniRef100_A0A351LBP5_0	9	90	True	True	True	True	False	False	False	False		True
UniRef100_A0A2C8FDY8	UniRef100_A0A2C8FDY8_0	13	81	True	True	True	True	True	True	True	False		True
UniRef100_A0A4V1S340	UniRef100_A0A4V1S340_0	10	95	True	True	True	True	False	True	True	False		True
UniRef100_A0A0M2NJS2	UniRef100_A0A0M2NJS2_0	14	111	True	True	True	True	True	True	True	False		True
UniRef100_A0A658BRP5	UniRef100_A0A658BRP5_0	4	96	True	True	True	True	False	False	False	False		True
UniRef100_A0A0K1EEA8	UniRef100_A0A0K1EEA8_0	10	83	True	True	True	True	True	True	False	False		True
UniRef100_A0A243S578	UniRef100_A0A243S578_0	21	88	True	True	True	True	False	False	False	False		True
UniRef100_A0A2A5H7X1	UniRef100_A0A2A5H7X1_0	20	99	True	True	True	True	True	True	False	False		True
UniRef100_A0A5S3UZS9	UniRef100_A0A5S3UZS9_0	11	87	True	True	True	True	True	True	False	False		True
UniRef100_A0A3N5GQ68	UniRef100_A0A3N5GQ68_0	1	69	True	True	True	False	True	False	False	False		True
UniRef100_A0A2T6DAZ6	UniRef100_A0A2T6DAZ6_0	130	211	True	True	True	True	True	True	True	False		True
UniRef100_A0A4P6K457	UniRef100_A0A4P6K457_1	4	91	True	True	True	False	False	False	False	False		True
UniRef100_A0A4P6K457	UniRef100_A0A4P6K457_0	94	188	False	True	True	True	False	False	False	False		True
UniRef100_A0A2T6D4E5	UniRef100_A0A2T6D4E5_0	154	245	True	True	True	True	True	False	False	False		True
UniRef100_A0A4Q9GK97	UniRef100_A0A4Q9GK97_0	111	202	True	True	True	True	True	False	False	False		True
UniRef100_A0A6N8DUB2	UniRef100_A0A6N8DUB2_0	128	218	True	True	True	True	True	False	True	False		True
UniRef100_A0A839T2H1	UniRef100_A0A839T2H1_0	141	231	True	True	True	True	True	False	True	False		True
UniRef100_A0A0F5YFA5	UniRef100_A0A0F5YFA5_0	5	81	True	True	True	False	True	False	False	False		True
UniRef100_A0A0F5YFA5	UniRef100_A0A0F5YFA5_0	164	275	False	True	True	True	False	False	False	False		True
UniRef100_A0A2L1GLS8	UniRef100_A0A2L1GLS8_0	1	77	True	True	True	True	True	True	True	False		True
UniRef100_A0A3P1ZTI2	UniRef100_A0A3P1ZTI2_0	1	72	True	True	True	False	False	True	True	False		True
UniRef100_A0A644TMC5	UniRef100_A0A644TMC5_0	1	70	True	True	True	True	False	True	False	False		True
UniRef100_A0A023CYT9	UniRef100_A0A023CYT9_0	8	93	True	True	True	True	True	True	True	False		True
UniRef100_A0A0R1VLG1	UniRef100_A0A0R1VLG1_0	19	94	True	True	True	True	True	True	True	False		True
UniRef100_A0A0Q2LFJ6	UniRef100_A0A0Q2LFJ6_0	38	118	True	True	True	False	True	False	False	False		True
UniRef100_A0A7K3NQH8	UniRef100_A0A7K3NQH8_0	2	71	True	True	True	False	False	False	False	False		True
UniRef100_A0A7V4XEP9	UniRef100_A0A7V4XEP9_0	1	82	True	True	True	True	True	True	True	False		True
UniRef100_A3Z4P0	UniRef100_A3Z4P0_0	4	99	True	True	True	True	False	False	False	False		True
UniRef100_A0A654T7A5	UniRef100_A0A654T7A5_0	9	83	True	True	True	True	False	False	False	False		True
UniRef100_A0A832A5H6	UniRef100_A0A832A5H6_0	5	78	True	True	True	True	True	True	True	False		True
UniRef100_A0A4P7ZPZ1	UniRef100_A0A4P7ZPZ1_0	12	82	True	True	True	True	True	True	False	False		True
UniRef100_A0A1E3X479	UniRef100_A0A1E3X479_0	164	241	True	True	True	True	True	True	True	False		True
UniRef100_A0A525CVS6	UniRef100_A0A525CVS6_1	1	85	True	True	True	False	False	False	False	False		True
UniRef100_C0QCV8	UniRef100_C0QCV8_0	1	88	True	True	True	False	False	False	False	False		True
UniRef100_R7KQ84	UniRef100_R7KQ84_0	1	71	True	True	True	False	False	False	False	False		True
UniRef100_A0A7V9BT47	UniRef100_A0A7V9BT47_0	3	74	True	True	True	True	True	True	True	False		True
UniRef100_A0A1Q6QD95	UniRef100_A0A1Q6QD95_0	15	96	True	True	True	True	True	True	True	False		True
UniRef100_A0A3D2GYH2	UniRef100_A0A3D2GYH2_0	15	92	True	True	True	True	True	False	False	False		True
UniRef100_A0A7G8FW55	UniRef100_A0A7G8FW55_0	30	120	True	True	True	True	True	True	True	False		True
UniRef100_A0A7C5GUR5	UniRef100_A0A7C5GUR5_0	1	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A831YC72	UniRef100_A0A831YC72_0	3	73	True	True	True	True	True	True	True	False		True
UniRef100_A0A2V2EK45	UniRef100_A0A2V2EK45_0	2	89	True	True	True	True	True	True	True	False		True
UniRef100_A0A356A0K3	UniRef100_A0A356A0K3_0	1	81	True	True	True	True	True	True	False	False		True
UniRef100_A0A2S6IG45	UniRef100_A0A2S6IG45_0	10	81	True	True	True	False	False	False	False	False		True
UniRef100_E6MDU5	UniRef100_E6MDU5_0	1	72	True	True	True	False	False	False	False	False		True
UniRef100_A0A350D033	UniRef100_A0A350D033_0	1	72	True	True	True	True	False	True	False	False		True
UniRef100_A0A7Y3AEL6	UniRef100_A0A7Y3AEL6_0	6	88	True	True	True	True	True	True	True	False		True
UniRef100_A0A3M0CS10	UniRef100_A0A3M0CS10_0	11	89	True	True	True	True	True	True	True	False		True
